window_index,event,candidate_id,new_stage,source_predicted_stage,reason,direction_id,ablation
7998,CANDIDATE_REJECTED,237,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8010,CANDIDATE_ACTIVE,238,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8049,CANDIDATE_REJECTED,238,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8050,CANDIDATE_ACTIVE,239,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8089,CANDIDATE_REJECTED,239,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8090,CANDIDATE_ACTIVE,240,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8098,CANDIDATE_REJECTED,240,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8110,CANDIDATE_ACTIVE,241,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8149,CANDIDATE_REJECTED,241,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8150,CANDIDATE_ACTIVE,242,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8189,CANDIDATE_REJECTED,242,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8190,CANDIDATE_ACTIVE,243,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8198,CANDIDATE_REJECTED,243,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8210,CANDIDATE_ACTIVE,244,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8249,CANDIDATE_REJECTED,244,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8250,CANDIDATE_ACTIVE,245,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8269,CANDIDATE_REJECTED,245,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8285,CANDIDATE_ACTIVE,246,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8298,CANDIDATE_REJECTED,246,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8310,CANDIDATE_ACTIVE,247,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8351,CANDIDATE_REJECTED,247,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8352,CANDIDATE_ACTIVE,248,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8391,CANDIDATE_REJECTED,248,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8392,CANDIDATE_ACTIVE,249,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8398,CANDIDATE_REJECTED,249,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8410,CANDIDATE_ACTIVE,250,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8449,CANDIDATE_REJECTED,250,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8450,CANDIDATE_ACTIVE,251,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8489,CANDIDATE_REJECTED,251,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8490,CANDIDATE_ACTIVE,252,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8498,CANDIDATE_REJECTED,252,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8510,CANDIDATE_ACTIVE,253,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8549,CANDIDATE_REJECTED,253,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8550,CANDIDATE_ACTIVE,254,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8589,CANDIDATE_REJECTED,254,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8590,CANDIDATE_ACTIVE,255,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8598,CANDIDATE_REJECTED,255,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8610,CANDIDATE_ACTIVE,256,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8649,CANDIDATE_REJECTED,256,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8650,CANDIDATE_ACTIVE,257,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8689,CANDIDATE_REJECTED,257,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8690,CANDIDATE_ACTIVE,258,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8698,CANDIDATE_REJECTED,258,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8710,CANDIDATE_ACTIVE,259,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8749,CANDIDATE_REJECTED,259,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8750,CANDIDATE_ACTIVE,260,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8789,CANDIDATE_REJECTED,260,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8790,CANDIDATE_ACTIVE,261,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8798,CANDIDATE_REJECTED,261,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8810,CANDIDATE_ACTIVE,262,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8849,CANDIDATE_REJECTED,262,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8850,CANDIDATE_ACTIVE,263,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8889,CANDIDATE_REJECTED,263,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8890,CANDIDATE_ACTIVE,264,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8898,CANDIDATE_REJECTED,264,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8910,CANDIDATE_ACTIVE,265,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8949,CANDIDATE_REJECTED,265,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8950,CANDIDATE_ACTIVE,266,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8989,CANDIDATE_REJECTED,266,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8990,CANDIDATE_ACTIVE,267,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
8998,CANDIDATE_REJECTED,267,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9010,CANDIDATE_ACTIVE,268,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9049,CANDIDATE_REJECTED,268,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9050,CANDIDATE_ACTIVE,269,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9089,CANDIDATE_REJECTED,269,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9090,CANDIDATE_ACTIVE,270,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9098,CANDIDATE_REJECTED,270,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9110,CANDIDATE_ACTIVE,271,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
9114,CANDIDATE_REJECTED,271,,,STREAM_END,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
210,CANDIDATE_ACTIVE,1,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
249,STATE_DISCOVERED,1,5.0,1.0,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
356,CANDIDATE_ACTIVE,2,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
356,CANDIDATE_REJECTED,2,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
379,CANDIDATE_ACTIVE,3,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
388,CANDIDATE_REJECTED,3,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
418,CANDIDATE_ACTIVE,4,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
420,CANDIDATE_REJECTED,4,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
428,CANDIDATE_ACTIVE,5,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
447,CANDIDATE_REJECTED,5,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
454,CANDIDATE_ACTIVE,6,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
455,CANDIDATE_REJECTED,6,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
462,CANDIDATE_ACTIVE,7,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
466,CANDIDATE_REJECTED,7,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
481,CANDIDATE_ACTIVE,8,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
497,CANDIDATE_REJECTED,8,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
522,CANDIDATE_ACTIVE,9,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
526,CANDIDATE_REJECTED,9,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
565,CANDIDATE_ACTIVE,10,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
576,CANDIDATE_REJECTED,10,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
595,CANDIDATE_ACTIVE,11,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
598,CANDIDATE_REJECTED,11,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
610,CANDIDATE_ACTIVE,12,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
619,CANDIDATE_REJECTED,12,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
636,CANDIDATE_ACTIVE,13,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
643,CANDIDATE_REJECTED,13,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
653,CANDIDATE_ACTIVE,14,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
658,CANDIDATE_REJECTED,14,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
671,CANDIDATE_ACTIVE,15,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
698,CANDIDATE_REJECTED,15,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
712,CANDIDATE_ACTIVE,16,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
714,CANDIDATE_REJECTED,16,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
739,CANDIDATE_ACTIVE,17,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
759,CANDIDATE_REJECTED,17,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
768,CANDIDATE_ACTIVE,18,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
778,CANDIDATE_REJECTED,18,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
795,CANDIDATE_ACTIVE,19,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
795,CANDIDATE_REJECTED,19,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
816,CANDIDATE_ACTIVE,20,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
828,CANDIDATE_REJECTED,20,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
862,CANDIDATE_ACTIVE,21,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
862,CANDIDATE_REJECTED,21,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
879,CANDIDATE_ACTIVE,22,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
879,CANDIDATE_REJECTED,22,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
954,CANDIDATE_ACTIVE,23,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
954,CANDIDATE_REJECTED,23,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
979,CANDIDATE_ACTIVE,24,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
981,CANDIDATE_REJECTED,24,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
989,CANDIDATE_ACTIVE,25,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
989,CANDIDATE_REJECTED,25,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1042,CANDIDATE_ACTIVE,26,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1048,CANDIDATE_REJECTED,26,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1110,CANDIDATE_ACTIVE,27,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1112,CANDIDATE_REJECTED,27,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1124,CANDIDATE_ACTIVE,28,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1126,CANDIDATE_REJECTED,28,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1133,CANDIDATE_ACTIVE,29,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1137,CANDIDATE_REJECTED,29,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1156,CANDIDATE_ACTIVE,30,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1161,CANDIDATE_REJECTED,30,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1183,CANDIDATE_ACTIVE,31,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1183,CANDIDATE_REJECTED,31,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1190,CANDIDATE_ACTIVE,32,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1198,CANDIDATE_REJECTED,32,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1210,CANDIDATE_ACTIVE,33,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1221,CANDIDATE_REJECTED,33,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1242,CANDIDATE_ACTIVE,34,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1251,CANDIDATE_REJECTED,34,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1320,CANDIDATE_ACTIVE,35,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1326,CANDIDATE_REJECTED,35,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1333,CANDIDATE_ACTIVE,36,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1342,CANDIDATE_REJECTED,36,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1368,CANDIDATE_ACTIVE,37,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1376,CANDIDATE_REJECTED,37,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1393,CANDIDATE_ACTIVE,38,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1398,CANDIDATE_REJECTED,38,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1415,CANDIDATE_ACTIVE,39,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1420,CANDIDATE_REJECTED,39,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1428,CANDIDATE_ACTIVE,40,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1438,CANDIDATE_REJECTED,40,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1454,CANDIDATE_ACTIVE,41,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1477,CANDIDATE_REJECTED,41,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1484,CANDIDATE_ACTIVE,42,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1497,CANDIDATE_REJECTED,42,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1511,CANDIDATE_ACTIVE,43,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1512,CANDIDATE_REJECTED,43,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1526,CANDIDATE_ACTIVE,44,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1565,CANDIDATE_REJECTED,44,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1566,CANDIDATE_ACTIVE,45,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1598,CANDIDATE_REJECTED,45,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1610,CANDIDATE_ACTIVE,46,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1649,CANDIDATE_REJECTED,46,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1650,CANDIDATE_ACTIVE,47,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1689,CANDIDATE_REJECTED,47,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1690,CANDIDATE_ACTIVE,48,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1698,CANDIDATE_REJECTED,48,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1710,CANDIDATE_ACTIVE,49,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1749,CANDIDATE_REJECTED,49,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1750,CANDIDATE_ACTIVE,50,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1792,CANDIDATE_REJECTED,50,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1793,CANDIDATE_ACTIVE,51,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1798,CANDIDATE_REJECTED,51,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1810,CANDIDATE_ACTIVE,52,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1849,CANDIDATE_REJECTED,52,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1850,CANDIDATE_ACTIVE,53,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1890,CANDIDATE_REJECTED,53,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1891,CANDIDATE_ACTIVE,54,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1898,CANDIDATE_REJECTED,54,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1910,CANDIDATE_ACTIVE,55,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1949,CANDIDATE_REJECTED,55,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1950,CANDIDATE_ACTIVE,56,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1989,CANDIDATE_REJECTED,56,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1990,CANDIDATE_ACTIVE,57,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
1998,CANDIDATE_REJECTED,57,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2010,CANDIDATE_ACTIVE,58,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2049,CANDIDATE_REJECTED,58,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2050,CANDIDATE_ACTIVE,59,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2090,CANDIDATE_REJECTED,59,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2091,CANDIDATE_ACTIVE,60,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2098,CANDIDATE_REJECTED,60,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2110,CANDIDATE_ACTIVE,61,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2113,CANDIDATE_REJECTED,61,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2121,CANDIDATE_ACTIVE,62,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2160,CANDIDATE_REJECTED,62,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2161,CANDIDATE_ACTIVE,63,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2198,CANDIDATE_REJECTED,63,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2210,CANDIDATE_ACTIVE,64,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2249,CANDIDATE_REJECTED,64,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2250,CANDIDATE_ACTIVE,65,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2289,CANDIDATE_REJECTED,65,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2290,CANDIDATE_ACTIVE,66,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2298,CANDIDATE_REJECTED,66,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2310,CANDIDATE_ACTIVE,67,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2349,CANDIDATE_REJECTED,67,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2350,CANDIDATE_ACTIVE,68,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2389,CANDIDATE_REJECTED,68,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2390,CANDIDATE_ACTIVE,69,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2398,CANDIDATE_REJECTED,69,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
2410,CANDIDATE_ACTIVE,70,,,,Exp2_to_Exp1,A5_ROBUST_MEMORY_DISCOVERY
